level,title,type,description,source_id,community,degree,human_readable_id,id,size,graph_embedding,entity_type,top_level_node_id,x,y
1,ORSON,PERSON,"Orson is the wild brother of Valentine, characters from a story that Scrooge recalls from his childhood",30833fc310ef3fbce4288ad1e15e9193,27,1,105,cdc8901e668749889bd49bebdc4ff1f6,1,,,cdc8901e668749889bd49bebdc4ff1f6,0,0
1,DAMASCUS,GEO,Damascus is a city mentioned in a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,27,1,106,36084a9fab53433493f079e97e68bf65,1,,,36084a9fab53433493f079e97e68bf65,0,0
1,SULTAN'S GROOM,PERSON,The Sultan's Groom is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,27,1,107,eebcc7ec8e3e4df7aea83659bbdc2199,1,,,eebcc7ec8e3e4df7aea83659bbdc2199,0,0
1,GENII,PERSON,The Genii is a supernatural being from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,27,1,108,ceadf262ef834e9ab146b20650912cae,1,,,ceadf262ef834e9ab146b20650912cae,0,0
1,PRINCESS,PERSON,The Princess is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,27,1,109,7f65feab75424b53b24470d305ba331a,1,,,7f65feab75424b53b24470d305ba331a,0,0
1,PARROT,PERSON,"The Parrot is a character from a story that Scrooge recalls from his childhood, associated with Robin Crusoe",30833fc310ef3fbce4288ad1e15e9193,27,1,110,fd9cb733b28d420cb5cef01e545a132c,1,,,fd9cb733b28d420cb5cef01e545a132c,0,0
1,ROBIN CRUSOE,PERSON,Robin Crusoe is a character from a story that Scrooge recalls from his childhood,30833fc310ef3fbce4288ad1e15e9193,27,1,111,0fbcca3f17c649a08aea64b5a7d9ef36,1,,,0fbcca3f17c649a08aea64b5a7d9ef36,0,0
1,FRIDAY,PERSON,"Friday is a character from a story that Scrooge recalls from his childhood, associated with Robin Crusoe",30833fc310ef3fbce4288ad1e15e9193,27,1,112,482027a59f32484c9c44fd700615c1b6,1,,,482027a59f32484c9c44fd700615c1b6,0,0
1,SCHOOL,ORGANIZATION,The school is a place where Scrooge was left alone as a child,30833fc310ef3fbce4288ad1e15e9193,27,1,113,de837ff3d626451282ff6ac77a82216d,1,,,de837ff3d626451282ff6ac77a82216d,0,0
1,MANSION,GEO,"The mansion is a large, dilapidated house that Scrooge and the Ghost visit",30833fc310ef3fbce4288ad1e15e9193,27,2,114,460295fed3ae4cd39f9f274cec9c2506,2,,,460295fed3ae4cd39f9f274cec9c2506,0,0
1,MERRY CHRISTMAS,,,30833fc310ef3fbce4288ad1e15e9193,27,1,115,553b285bba60460ab1ed8341ae61282b,1,,,553b285bba60460ab1ed8341ae61282b,0,0
1,SCHOOLMASTER,PERSON,The schoolmaster is the authority figure at Scrooge's school who interacts with him and his sister,94a3a88e86bbbaa5704fa5cbcc1dd498,27,1,116,cec95bf17e7e4c939b56c9c6f402a29f,1,,,cec95bf17e7e4c939b56c9c6f402a29f,0,0
1,WAREHOUSE,ORGANIZATION,"The WAREHOUSE is the place where Scrooge was apprenticed and where Fezziwig worked. It is also the location where Fezziwig's Christmas Eve celebration takes place, transformed into a ballroom for the event.","913ae1c38936586e72223ab050f55270,94a3a88e86bbbaa5704fa5cbcc1dd498",33,2,117,599164aead034bc19446efacc77554d2,2,,,599164aead034bc19446efacc77554d2,0,0
1,MISS FEZZIWIGS,PERSON,"The three Miss Fezziwigs are the daughters of Old Fezziwig, known for their beaming and lovable nature",913ae1c38936586e72223ab050f55270,33,2,118,bbf148ae4d48422f8fdef754cfa2b9e4,2,,,bbf148ae4d48422f8fdef754cfa2b9e4,0,0
1,FIDDLER,PERSON,"The fiddler is a musician who plays at Fezziwig's Christmas Eve celebration, providing music for the dances",913ae1c38936586e72223ab050f55270,33,1,119,de61b2670999433f807a6a1dc2b81e43,1,,,de61b2670999433f807a6a1dc2b81e43,0,0
1,BAKER,PERSON,The baker is a cousin of the housemaid who attends Fezziwig's Christmas Eve celebration,913ae1c38936586e72223ab050f55270,31,2,120,3e95dacfe57b4d57b5da4310ef2e157f,2,,,3e95dacfe57b4d57b5da4310ef2e157f,0,0
1,COOK,PERSON,"The cook is an attendee of Fezziwig's Christmas Eve celebration, accompanied by her brother's particular friend, the milkman",913ae1c38936586e72223ab050f55270,34,2,121,1f1545308e9347af91fd03b94aadc21f,2,,,1f1545308e9347af91fd03b94aadc21f,0,0
1,MILKMAN,PERSON,The milkman is a friend of the cook's brother who attends Fezziwig's Christmas Eve celebration,913ae1c38936586e72223ab050f55270,34,2,122,6ea81acaf232485e94fff638e03336e1,2,,,6ea81acaf232485e94fff638e03336e1,0,0
1,BOY FROM OVER THE WAY,PERSON,"The boy from over the way is an attendee of Fezziwig's Christmas Eve celebration, suspected of not having enough food from his master",913ae1c38936586e72223ab050f55270,33,2,123,d136b08d586d488f9e4188b524c85a29,2,,,d136b08d586d488f9e4188b524c85a29,0,0
1,GIRL FROM NEXT DOOR BUT ONE,PERSON,"The girl from next door but one is an attendee of Fezziwig's Christmas Eve celebration, known for having her ears pulled by her mistress",913ae1c38936586e72223ab050f55270,33,2,124,cccfa151fedc4b218a8d96adc7dceabe,2,,,cccfa151fedc4b218a8d96adc7dceabe,0,0
1,HOUSEMAID,,,913ae1c38936586e72223ab050f55270,31,1,125,ce54725672a74ebcabe6127577dacb2b,1,,,ce54725672a74ebcabe6127577dacb2b,0,0
1,DICK,PERSON,Dick is one of the apprentices who praises Fezziwig for his kindness and generosity,a5542daff1f84544382712afa48d5013,27,1,126,ea2b28ca1a974ffab4517811dc1d1e5c,1,,,ea2b28ca1a974ffab4517811dc1d1e5c,0,0
1,YOUNG GIRL,PERSON,The young girl is a fair girl in a mourning dress who speaks to Scrooge about how his pursuit of wealth has displaced her in his affections,a5542daff1f84544382712afa48d5013,,2,127,aff21f1da1654e7babdcf3fb0e4a75fc,2,,,aff21f1da1654e7babdcf3fb0e4a75fc,0,0
1,DOMESTIC BALL,EVENT,"The domestic ball is a festive event hosted by Fezziwig, where people dance and celebrate",a5542daff1f84544382712afa48d5013,33,2,128,dc2cc9016e3f49dbac7232f05cce794d,2,,,dc2cc9016e3f49dbac7232f05cce794d,0,0
1,APPRENTICES,PERSON,"The apprentices are young individuals working under Fezziwig, who praised him for his kindness and generosity",a5542daff1f84544382712afa48d5013,33,1,129,6ea0cef05f694dcea455478f40674e45,1,,,6ea0cef05f694dcea455478f40674e45,0,0
1,GOLDEN IDOL,EVENT,"The golden idol represents Scrooge's pursuit of wealth, which displaced the young girl in his affections",a5542daff1f84544382712afa48d5013,,1,130,7ab5d53a872f4dfc98f3d386879f3c75,1,,,7ab5d53a872f4dfc98f3d386879f3c75,0,0
1,ROGER DE COVERLEY,,,a5542daff1f84544382712afa48d5013,33,1,131,af1d0fec22114a3398b8016f5225f9ed,1,,,af1d0fec22114a3398b8016f5225f9ed,0,0
1,GIRL,PERSON,"The girl is a character who was once in a relationship with Scrooge, discussing how his pursuit of wealth has changed him. Additionally, she is the girl who answers the door at Fred's house and shows Mr. Scrooge upstairs.","40faadc22320d6ac6e106fb8d904394c,aacc244b408aedd1b59271b08a207bf8",27,3,132,b07a7f088364459098cd8511ff27a4c8,3,,,b07a7f088364459098cd8511ff27a4c8,0,0
1,MATERN,PERSON,"The matron is the same girl from Scrooge's past, now grown up and a mother, representing a life Scrooge could have had",40faadc22320d6ac6e106fb8d904394c,22,3,133,8870cf2b5df64d2cab5820f67e29b9f1,3,,,8870cf2b5df64d2cab5820f67e29b9f1,0,0
1,WINTER FIRE,EVENT,The winter fire is a comforting scene in the room where the matron and her children are gathered,40faadc22320d6ac6e106fb8d904394c,22,1,134,cd130938a2844050be991af70baf5ee0,1,,,cd130938a2844050be991af70baf5ee0,0,0
1,CHILDREN,PERSON,"The children are part of Bob Cratchit's family, who are affected by Tiny Tim's death. They are also the offspring of the matron, creating a lively and tumultuous atmosphere in the room. Additionally, the children are the offspring of the mother, playing and causing her anxiety as she waits for someone.","31162003185eeb0ce0f4b4f2031e01c7,40faadc22320d6ac6e106fb8d904394c,5e7ec9ebf31abc571127892d260fbe42",22,5,135,43544b99c3b04b059546198a0ae6366d,5,,,43544b99c3b04b059546198a0ae6366d,0,0
1,SPIRIT,,"The SPIRIT is a supernatural being that interacts with the protagonist, Scrooge, showing him visions and causing him to reflect on his life. This ghostly figure guides Scrooge through different locations and events, warning him about Ignorance and Want. The Spirit has the ability to sprinkle incense from its torch to restore good humor. As a supernatural entity, the Spirit teaches Scrooge important lessons and is also referred to as the Ghost guiding him.","166b41d31c21bdff77c782c019c33814,2c2dc4d6383dc21e5c198e42cbb99426,31162003185eeb0ce0f4b4f2031e01c7,40faadc22320d6ac6e106fb8d904394c,45b24611b322e5db19f24f40131624e6,5e7ec9ebf31abc571127892d260fbe42,82c0a321727c344d224f3b8eecb7414f,c5d03b00e276c74a61703fc395d9986e,c71d3978e7161b729eb972b930f85473,cfc969724972c8e235a12683cada1e5e,e92f3fa91714308781a63c896cfeb313",28,18,136,a671bf7fea2f4514b6e96ba99127fafd,18,,,a671bf7fea2f4514b6e96ba99127fafd,0,0
1,MAN LADEN WITH CHRISTMAS TOYS AND PRESENTS,PERSON,A man who accompanies the father and is laden with Christmas toys and presents,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,,2,137,525f41ea20274a05af4e52b625b473f3,2,,,525f41ea20274a05af4e52b625b473f3,0,0
1,SECOND OF THE THREE SPIRITS,PERSON,The second spirit that visits Scrooge as part of Jacob Marley's intervention,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,27,1,138,071a416efbec4f0886c19ac68f6d43cb,1,,,071a416efbec4f0886c19ac68f6d43cb,0,0
1,FATHER,,,ae4387f9ec8ef5335c4fbf6fd3f7d9b4,,3,139,6d8473ef3b1042bf87178a611e3dbcc6,3,,,6d8473ef3b1042bf87178a611e3dbcc6,0,0
1,MISTLETOE,GEO,A type of plant with crisp leaves that is part of the decorations in Scrooge's room,166b41d31c21bdff77c782c019c33814,27,1,140,30c9641543c24773938bd8ec57ea98ab,1,,,30c9641543c24773938bd8ec57ea98ab,0,0
1,IVY,GEO,A type of plant with crisp leaves that is part of the decorations in Scrooge's room,166b41d31c21bdff77c782c019c33814,27,1,141,18b839da898e4026b81727d759d95c6a,1,,,18b839da898e4026b81727d759d95c6a,0,0
1,PLENTY'S HORN,GEO,A symbolic horn of abundance that the Ghost of Christmas Present's torch resembles,166b41d31c21bdff77c782c019c33814,27,1,142,eeef6ae5c464400c8755900b4f1ac37a,1,,,eeef6ae5c464400c8755900b4f1ac37a,0,0
1,GREAT BRITAIN,GEO,"Great Britain is the country where the events are taking place, characterized by its gloomy climate and misty streets",e92f3fa91714308781a63c896cfeb313,25,1,143,422433aa45804c7ebb973b2fafce5da6,1,,,422433aa45804c7ebb973b2fafce5da6,0,0
1,POULTERERS' SHOPS,ORGANIZATION,"The poulterers' shops are places where poultry and other meats are sold, and they are half open on Christmas morning",e92f3fa91714308781a63c896cfeb313,24,2,144,86505bca739d4bccaaa1a8e0f3baffdc,2,,,86505bca739d4bccaaa1a8e0f3baffdc,0,0
1,FRUITERERS' SHOPS,ORGANIZATION,"The fruiterers' shops are places where fruits are sold, and they are radiant with various fruits on Christmas morning",e92f3fa91714308781a63c896cfeb313,24,2,145,1af9faf341e14a5bbf4ddc9080e8dc0b,2,,,1af9faf341e14a5bbf4ddc9080e8dc0b,0,0
1,GROCERS' SHOPS,ORGANIZATION,"The grocers' shops are nearly closed but still offer glimpses of their goods, including tea, coffee, raisins, almonds, and spices",e92f3fa91714308781a63c896cfeb313,24,2,146,353d91abc68648639d65a549e59b5cf3,2,,,353d91abc68648639d65a549e59b5cf3,0,0
1,CITY STREETS,,,e92f3fa91714308781a63c896cfeb313,24,5,147,7ce637e4f35b42e3a9f8272cab69cd22,5,,,7ce637e4f35b42e3a9f8272cab69cd22,0,0
1,CHRISTMAS DAY,EVENT,"Christmas Day is a significant event mentioned in the text, associated with homeward hopes and festivities. It is the holiday being celebrated in the text and the occasion on which the events described take place, including people carrying their dinners to the bakers' shops and the Spirit's actions. Christmas Day is also the occasion being celebrated by the Cratchit family, marked by their gathering and festive meal. Additionally, it is the day that Scrooge wakes up to after his transformative experience with the spirits.","2c2dc4d6383dc21e5c198e42cbb99426,5c23d6ea344fb1e7d1da42af94e77372,82c0a321727c344d224f3b8eecb7414f,c71d3978e7161b729eb972b930f85473,d1ffbd0a1d292732b8530b80890ce309,d4e73f42abc059b1a9108741c4d88216",20,9,148,4d999d7744b04a998475f8f8531589f0,9,,,4d999d7744b04a998475f8f8531589f0,0,0
1,BOB CRATCHIT'S DWELLING,GEO,Bob Cratchit's modest four-roomed house that the Spirit blesses with the sprinklings of its torch,2c2dc4d6383dc21e5c198e42cbb99426,20,5,149,9a6f414210e14841a5b0e661aedc898d,5,,,9a6f414210e14841a5b0e661aedc898d,0,0
1,BAKER'S SHOPS,GEO,Shops where people carry their dinners to be cooked on Christmas Day,2c2dc4d6383dc21e5c198e42cbb99426,20,2,150,db541b7260974db8bac94e953009f60e,2,,,db541b7260974db8bac94e953009f60e,0,0
1,SUBURBS OF THE TOWN,GEO,The outskirts of the town where Scrooge and the Spirit travel to observe the lives of the poor,2c2dc4d6383dc21e5c198e42cbb99426,27,2,151,f2ff8044718648e18acef16dd9a65436,2,,,f2ff8044718648e18acef16dd9a65436,0,0
1,TINY TIM,PERSON,"Tiny Tim is the youngest son of Bob and Mrs. Cratchit, a character in the story who is physically disabled and uses a crutch. Despite his frail condition, Tiny Tim is depicted as thoughtful and hopeful, wishing to inspire others by his presence in church. He is remembered fondly by his family and is a central figure in their lives. Tiny Tim's future is initially uncertain due to his illness, but he is ultimately saved from death by Scrooge's newfound generosity. His character serves as a poignant symbol of the impact of kindness and compassion.","31162003185eeb0ce0f4b4f2031e01c7,49d69adfdaf6f3f17e1e03fc4c6f561f,5c23d6ea344fb1e7d1da42af94e77372,d1ffbd0a1d292732b8530b80890ce309,d32b4992f5d1dcf627250d5809f6d78e,d4e73f42abc059b1a9108741c4d88216,db82f001863c7ecf263a682718181aba",21,16,152,00d785e7d76b47ec81b508e768d40584,16,,PERSON,00d785e7d76b47ec81b508e768d40584,0,0
1,CRATCHIT'S DWELLING,GEO,"The home of the Cratchit family, described as a four-roomed house that is modest but filled with love and warmth.",5c23d6ea344fb1e7d1da42af94e77372,20,1,153,87915637da3e474c9349bd0ae604bd95,1,,GEO,87915637da3e474c9349bd0ae604bd95,0,0
1,MASTER PETER,PERSON,Master Peter is a member of the Cratchit family who mashed the potatoes with incredible vigor,49d69adfdaf6f3f17e1e03fc4c6f561f,23,6,154,8f1eba29f39e411188200bf0d14628ec,6,,,8f1eba29f39e411188200bf0d14628ec,0,0
1,MISS BELINDA,PERSON,Miss Belinda is a member of the Cratchit family who sweetened the apple sauce and changed the plates,49d69adfdaf6f3f17e1e03fc4c6f561f,23,6,155,7282c73622b8408e97289d959faff483,6,,,7282c73622b8408e97289d959faff483,0,0
1,MARTHA,PERSON,Martha is a member of the Cratchit family who dusted the hot plates,49d69adfdaf6f3f17e1e03fc4c6f561f,23,6,156,3deb220d31f74103aa44870a36a63220,6,,,3deb220d31f74103aa44870a36a63220,0,0
1,CRATCHIT FAMILY,,,49d69adfdaf6f3f17e1e03fc4c6f561f,23,6,157,af7a1584dd15492cb9a4940e285f57fc,6,,,af7a1584dd15492cb9a4940e285f57fc,0,0
1,FUTURE,EVENT,The Future is a time period referenced by the Ghost when discussing Tiny Tim's fate,d4e73f42abc059b1a9108741c4d88216,21,3,158,6e8d9029ce4e4ea182367173ab2c7bbf,3,,,6e8d9029ce4e4ea182367173ab2c7bbf,0,0
1,MOOR,GEO,A bleak and desert moor where miners live and labor,cfc969724972c8e235a12683cada1e5e,,4,159,cbf232211e7d4eb6abdbe182f71c2cf0,4,,,cbf232211e7d4eb6abdbe182f71c2cf0,0,0
1,LIGHTHOUSE,GEO,"A solitary lighthouse built on a dismal reef of sunken rocks, some league or so from shore",cfc969724972c8e235a12683cada1e5e,,2,160,bb0cff774a4440b289cc6f3b929fe13c,2,,,bb0cff774a4440b289cc6f3b929fe13c,0,0
1,SHIP,GEO,A ship far away from any shore where the crew is celebrating Christmas,cfc969724972c8e235a12683cada1e5e,,4,161,ce55841ebfdd47008bab8c258f10372e,4,,,ce55841ebfdd47008bab8c258f10372e,0,0
1,MINERS,PERSON,Miners who live and labor in the bowels of the earth on the moor,cfc969724972c8e235a12683cada1e5e,,1,162,6090e736374d45fd84f0e4610a314f8f,1,,,6090e736374d45fd84f0e4610a314f8f,0,0
1,OLD MAN,PERSON,An old man singing a Christmas song to his family on the moor,cfc969724972c8e235a12683cada1e5e,,1,163,0e8d921ccd8d4a8594b65b7fd19f7120,1,,,0e8d921ccd8d4a8594b65b7fd19f7120,0,0
1,OLD WOMAN,PERSON,An old woman who is part of the cheerful company assembled around the fire on the moor,cfc969724972c8e235a12683cada1e5e,,1,164,59c726a8792d443e84ab052cb7942b4a,1,,,59c726a8792d443e84ab052cb7942b4a,0,0
1,LAMPLIGHTER,PERSON,A lamplighter who is dressed to spend the evening somewhere and laughs as the Spirit passes,cfc969724972c8e235a12683cada1e5e,28,1,165,4f2c665decf242b0bfcaf7350b0e02ed,1,,,4f2c665decf242b0bfcaf7350b0e02ed,0,0
1,TWO MEN,PERSON,Two men who watch the light in the lighthouse and celebrate Christmas together,cfc969724972c8e235a12683cada1e5e,,1,166,66cdf168f36d4a57a505028c97dc06e0,1,,,66cdf168f36d4a57a505028c97dc06e0,0,0
1,HELMAN,PERSON,The helmsman at the wheel of the ship celebrating Christmas,cfc969724972c8e235a12683cada1e5e,,1,167,38f51478f41f48db9bee570859b6f43e,1,,,38f51478f41f48db9bee570859b6f43e,0,0
1,LOOK-OUT,PERSON,The look-out in the bow of the ship celebrating Christmas,cfc969724972c8e235a12683cada1e5e,,1,168,896d2a51e8de47de85ba8ced108c3d53,1,,,896d2a51e8de47de85ba8ced108c3d53,0,0
1,OFFICERS,PERSON,The officers who had the watch on the ship celebrating Christmas,cfc969724972c8e235a12683cada1e5e,,1,169,14555b518e954637b83aa762dc03164e,1,,,14555b518e954637b83aa762dc03164e,0,0
1,SCROOGE'S NIECE,PERSON,"Scrooge's niece is a musical character who plays the harp and participates in the games. She is described as very pretty and earnest, and she expresses her opinions about Scrooge's wealth and behavior.","82c0a321727c344d224f3b8eecb7414f,e1c29aeda4d9b63f6e9026ca40c75eef",37,6,170,b1f6164116d44fe8b8f135d7f65b9e58,6,,,b1f6164116d44fe8b8f135d7f65b9e58,0,0
1,TOPPER,PERSON,"Topper is a character who plays a notable role in the social gatherings depicted in the story. He is a guest at Fred's dinner party, where he actively participates in the festivities. Topper is particularly involved in the games, such as blind man's-buff, showcasing his playful and engaging nature. Additionally, he is part of the musical family, contributing to the lively atmosphere of the event. Topper also comments on the situation and has his eye on one of Scrooge's niece's sisters, indicating his keen interest in the people around him. Furthermore, he is mentioned as someone who could attest to the sharpness of the girls present, highlighting his perceptive and observant character.","82c0a321727c344d224f3b8eecb7414f,aacc244b408aedd1b59271b08a207bf8,c5d03b00e276c74a61703fc395d9986e,e1c29aeda4d9b63f6e9026ca40c75eef",36,5,171,c8b2408617804483b620e1a6691ac90d,5,,,c8b2408617804483b620e1a6691ac90d,0,0
1,SCROOGE'S NIECE'S SISTER,PERSON,Scrooge's niece's sister is the plump one with the lace tucker who blushes when Topper comments,82c0a321727c344d224f3b8eecb7414f,36,4,172,a5e0d1644eb547ba9a5c3211aac4631a,4,,,a5e0d1644eb547ba9a5c3211aac4631a,0,0
1,SCROOGE'S NIECE'S SISTERS,PERSON,Scrooge's niece's sisters are mentioned as expressing the same opinion about Scrooge and participating in the conversation,82c0a321727c344d224f3b8eecb7414f,37,2,173,5a28b94bc63b44edb30c54748fd14f15,2,,,5a28b94bc63b44edb30c54748fd14f15,0,0
1,SCROOGE'S NIECE'S SISTER WITH THE ROSES,PERSON,"One of Scrooge's niece's sisters, distinguished by wearing roses, who is part of the conversation",82c0a321727c344d224f3b8eecb7414f,37,4,174,f97011b2a99d44648e18d517e1eae15c,4,,,f97011b2a99d44648e18d517e1eae15c,0,0
1,PLUMP SISTER,PERSON,"PLUMP SISTER is a character who participates in the games and is often pursued by Topper during blind man's-buff. Additionally, she is another guest at Fred's dinner party.","aacc244b408aedd1b59271b08a207bf8,e1c29aeda4d9b63f6e9026ca40c75eef",36,2,175,35489ca6a63b47d6a8913cf333818bc1,2,,PERSON,35489ca6a63b47d6a8913cf333818bc1,0,0
1,WHITECHAPEL,GEO,Whitechapel is mentioned in a metaphorical context to describe the sharpness of a needle,c5d03b00e276c74a61703fc395d9986e,,0,176,5d3344f45e654d2c808481672f2f08dd,0,,,5d3344f45e654d2c808481672f2f08dd,0,0
1,CHRISTMAS HOLIDAYS,EVENT,The Christmas holidays are a period during which Scrooge and the Ghost travel and observe various scenes of joy and hardship,c5d03b00e276c74a61703fc395d9986e,27,2,177,6fb57f83baec45c9b30490ee991f433f,2,,,6fb57f83baec45c9b30490ee991f433f,0,0
1,TWELFTH-NIGHT PARTY,EVENT,"A children's party that Scrooge and the Ghost visit, marking a moment when Scrooge notices the Ghost aging",c5d03b00e276c74a61703fc395d9986e,27,1,178,68762e6f0d1c41cd857c6b964a8e76c3,1,,,68762e6f0d1c41cd857c6b964a8e76c3,0,0
1,ALMSHOUSE,GEO,"An almshouse is one of the places the Spirit and Scrooge visit, where they observe scenes of poverty and hope",c5d03b00e276c74a61703fc395d9986e,28,2,179,70634e10a5e845aa8c6a32fe7e8eb2b2,2,,,70634e10a5e845aa8c6a32fe7e8eb2b2,0,0
1,HOSPITAL,GEO,"A hospital is another place the Spirit and Scrooge visit, where they observe scenes of illness and cheerfulness",c5d03b00e276c74a61703fc395d9986e,28,2,180,04085f7cf46544b79597fc49286ff84d,2,,,04085f7cf46544b79597fc49286ff84d,0,0
1,GAOL,GEO,"A gaol (jail) is another place the Spirit and Scrooge visit, where they observe scenes of misery and hope",c5d03b00e276c74a61703fc395d9986e,27,2,181,d203efdbfb2f4b2a899abfb31cf72e82,2,,,d203efdbfb2f4b2a899abfb31cf72e82,0,0
1,IGNORANCE,PERSON,"A boy representing the concept of ignorance, shown to Scrooge by the Spirit",45b24611b322e5db19f24f40131624e6,29,2,182,6731a665561840c2898ce8c9788e4c88,2,,,6731a665561840c2898ce8c9788e4c88,0,0
1,WANT,PERSON,"A girl representing the concept of want, shown to Scrooge by the Spirit",45b24611b322e5db19f24f40131624e6,29,2,183,4026806fa92f4e849a59a7f5c9a45c79,2,,,4026806fa92f4e849a59a7f5c9a45c79,0,0
1,PHANTOM,PERSON,"PHANTOM is a solemn and ghostly figure that represents the Ghost of Christmas Yet to Come. This spectral entity guides Scrooge through various scenes, showing him the future. The Phantom points towards the head of a dead man, providing a grim vision that Scrooge glances towards. Throughout these encounters, the Phantom serves as a crucial guide, leading Scrooge to confront the consequences of his actions.","4148da19c3e2b758b5e76aaf8a87d55f,41d84d1d139c9c96c200cd2e537dcd0e,45b24611b322e5db19f24f40131624e6,5e7ec9ebf31abc571127892d260fbe42,a50b8481d67f48139b84139edc701a3c",17,8,184,68e0c60d2e8845d89d9d0ad397833648,8,,,68e0c60d2e8845d89d9d0ad397833648,0,0
1,CHRISTMAS YET TO COME,EVENT,The future event that the Ghost of Christmas Yet to Come represents and shows to Scrooge,45b24611b322e5db19f24f40131624e6,17,2,185,101572f552b54e529fe7765c05168981,2,,,101572f552b54e529fe7765c05168981,0,0
1,BUSINESS MEN,PERSON,Business men are wealthy and important individuals in the City who Scrooge recognizes,4148da19c3e2b758b5e76aaf8a87d55f,27,1,186,60c58026b2764b40adffca6eaa31d6d9,1,,,60c58026b2764b40adffca6eaa31d6d9,0,0
1,CHANGE,GEO,Change is a location in the City where merchants gather and conduct business,4148da19c3e2b758b5e76aaf8a87d55f,17,2,187,ad1595a78935472999444c9330e7730e,2,,,ad1595a78935472999444c9330e7730e,0,0
1,STREET,GEO,The street is where the Phantom leads Scrooge to observe more conversations,4148da19c3e2b758b5e76aaf8a87d55f,17,2,188,735d19aea0744b2295556841c5c4c3fd,2,,,735d19aea0744b2295556841c5c4c3fd,0,0
1,OBSCURE PART OF THE TOWN,GEO,An obscure part of the town where Scrooge and the Phantom go after leaving the busy scene,4148da19c3e2b758b5e76aaf8a87d55f,17,2,189,c725babdb14a485582f8fbdf95429030,2,,,c725babdb14a485582f8fbdf95429030,0,0
1,MERCHANTS,,,4148da19c3e2b758b5e76aaf8a87d55f,27,1,190,a0047221896d418d849847d422fa4bb8,1,,,a0047221896d418d849847d422fa4bb8,0,0
1,OLD JOE,PERSON,Old Joe is a grey-haired rascal who deals in second-hand goods and lives in a den of infamous resort. He is a man who appraises and buys items from others.,"41d84d1d139c9c96c200cd2e537dcd0e,a50b8481d67f48139b84139edc701a3c",19,8,191,98fc2ee593184c5a839454db4eec7013,8,,,98fc2ee593184c5a839454db4eec7013,0,0
1,LAUNDRESS,PERSON,The laundress is a woman who enters Old Joe's shop with a heavy bundle,41d84d1d139c9c96c200cd2e537dcd0e,19,3,192,80020a1da63042459e00266b2a605452,3,,,80020a1da63042459e00266b2a605452,0,0
1,UNDERTAKER'S MAN,PERSON,The undertaker's man is a man in faded black who enters Old Joe's shop,41d84d1d139c9c96c200cd2e537dcd0e,19,3,193,31a7e680c4d54101afe4c8d52d246913,3,,,31a7e680c4d54101afe4c8d52d246913,0,0
1,SHOP,GEO,"A low-browed, beetling shop where Old Joe deals in second-hand goods",41d84d1d139c9c96c200cd2e537dcd0e,18,4,194,351abba16e5c448994c6daf48121b14d,4,,,351abba16e5c448994c6daf48121b14d,0,0
1,PARLOUR,GEO,The space behind the screen of rags in Old Joe's shop,41d84d1d139c9c96c200cd2e537dcd0e,19,2,195,50ea7d3b69614bcdbfbff7ddbfbf3d34,2,,,50ea7d3b69614bcdbfbff7ddbfbf3d34,0,0
1,INFAMOUS RESORT,GEO,"The den where Old Joe's shop is located, known for its crime, filth, and misery",41d84d1d139c9c96c200cd2e537dcd0e,18,2,196,004f40a5aeca48a1879db728eb12bcba,2,,,004f40a5aeca48a1879db728eb12bcba,0,0
1,TOWN,,The town is the setting where Scrooge asks the Phantom to show him someone who feels emotion caused by the dead man's death.,"41d84d1d139c9c96c200cd2e537dcd0e,5e7ec9ebf31abc571127892d260fbe42",17,2,197,4465efb7f6ed4dedad72a658184addd2,2,,,4465efb7f6ed4dedad72a658184addd2,0,0
1,UNHAPPY MAN,PERSON,The deceased man whose belongings are being appraised and sold,a50b8481d67f48139b84139edc701a3c,19,4,198,b0dd60e11dad4ff782623acf039b3948,4,,,b0dd60e11dad4ff782623acf039b3948,0,0
1,WOMAN,,,a50b8481d67f48139b84139edc701a3c,19,3,199,db8c43fa4df947b09e5754d3b1393ead,3,,,db8c43fa4df947b09e5754d3b1393ead,0,0
1,CAROLINE'S HUSBAND,PERSON,"Caroline's husband is a young man with a careworn and depressed face, who brings the news of the creditor's death",5e7ec9ebf31abc571127892d260fbe42,,2,200,5dabc4cd05da425cb194a04482bf0c29,2,,,5dabc4cd05da425cb194a04482bf0c29,0,0
1,DEAD MAN,PERSON,"The dead man is a character whose death brings mixed emotions to those who knew him, including relief to Caroline and her husband",5e7ec9ebf31abc571127892d260fbe42,,3,201,9d08f285a7be4c79b8f359c51d51db37,3,,,9d08f285a7be4c79b8f359c51d51db37,0,0
1,MOTHER,PERSON,The mother is a woman who is anxiously waiting for someone and is revealed by the Phantom to Scrooge,5e7ec9ebf31abc571127892d260fbe42,22,1,202,adffed660d154b519c1817e514e83096,1,,,adffed660d154b519c1817e514e83096,0,0
